Year,Month,Day,type,Country,home_team,away_team,home_goals,away_goals
2006,10,7,QE-13,Kazakhstan,Kazakhstan,Poland,0,1
2006,10,7,QE-13,Czech Republic,Czech Republic,San Marino,7,0
2006,10,7,QE-13,Wales,Wales,Slovakia,1,5
2006,10,7,QE-13,Sweden,Sweden,Spain,2,0
2006,10,7,QE-13,Hungary,Hungary,Turkey,0,1
2006,10,7,QE-13,Italy,Italy,Ukraine,2,0
2006,10,11,QE-13,Netherlands,Netherlands,Albania,2,1
2006,10,11,Friendly,Spain,Spain,Argentina,2,1
2006,10,11,QE-13,Serbia,Serbia,Armenia,3,0
2006,10,11,QE-13,Belgium,Belgium,Azerbaijan,3,0
2006,10,11,QE-13,Luxembourg,Luxembourg,Bulgaria,0,1
2006,10,11,QE-13,Wales,Wales,Cyprus,3,1
2006,10,11,QE-13,Ireland,Ireland,Czech Republic,1,1
2006,10,11,QE-13,Liechtenstein,Liechtenstein,Denmark,0,4
2006,10,11,QE-13,Croatia,Croatia,England,2,0
2006,10,11,QE-13,Russia,Russia,Estonia,2,0
2006,10,11,QE-13,France,France,Faroe Islands,5,0
2006,10,11,QE-13,Kazakhstan,Kazakhstan,Finland,0,2
2006,10,11,QE-13,Slovakia,Slovakia,Germany,1,4
2006,10,11,QE-13,Bosnia & Herzegovina,Bosnia & Herzegovina,Greece,0,4
2006,10,11,QE-13,Malta,Malta,Hungary,2,1
2006,10,11,QE-13,Georgia,Georgia,Italy,1,3
2006,10,11,QE-13,North. Ireland,North. Ireland,Latvia,1,0
2006,10,11,Friendly,Kuwait,Kuwait,Lithuania,1,0
2006,10,11,QE-13,Andorra,Andorra,Macedonia,0,3
2006,10,11,QE-13,Germany,Turkey,Moldova,5,0
2006,10,11,QE-13,Poland,Poland,Portugal,2,1
2006,10,11,QE-13,Ukraine,Ukraine,Scotland,2,0
2006,10,11,QE-13,Belarus,Belarus,Slovenia,4,2
2006,10,11,QE-13,Iceland,Iceland,Sweden,1,2
2006,10,11,Friendly,Austria,Austria,Switzerland,2,1
2006,11,14,Friendly,Wales,Wales,Liechtenstein,4,0
2006,11,15,QE-13,Finland,Finland,Armenia,1,0
2006,11,15,Friendly,Estonia,Estonia,Belarus,2,1
2006,11,15,Friendly,Switzerland,Switzerland,Brazil,1,2
2006,11,15,Friendly,Slovakia,Slovakia,Bulgaria,3,1
2006,11,15,Friendly,Hungary,Hungary,Canada,1,0
2006,11,15,QE-13,Israel,Israel,Croatia,3,4
2006,11,15,Friendly,Czech Republic,Czech Republic,Denmark,1,1
2006,11,15,Friendly,Netherlands,Netherlands,England,1,1
2006,11,15,QE-13,Cyprus,Cyprus,Germany,1,1
2006,11,15,Friendly,France,France,Greece,1,0
2006,11,15,QE-13,Portugal,Portugal,Kazakhstan,3,0
2006,11,15,Friendly,Malta,Malta,Lithuania,1,4
2006,11,15,Friendly,Serbia,Serbia,Norway,1,1
2006,11,15,QE-13,Belgium,Belgium,Poland,0,1
2006,11,15,Friendly,Spain,Spain,Romania,0,1
2006,11,15,QE-13,Macedonia,Macedonia,Russia,0,2
2006,11,15,QE-13,Ireland,Ireland,San Marino,5,0
2006,11,15,Friendly,France,Ivory Coast,Sweden,1,0
2006,11,15,Friendly,Luxembourg,Luxembourg,Togo,0,0
2006,11,15,Friendly,Austria,Austria,Trinidad & Tobago,4,1
2006,11,15,GFF,Italy,Italy,Turkey,1,1
2006,11,15,Friendly,Georgia,Georgia,Uruguay,2,0
2006,12,6,Friendly,United Arab Emirates,United Arab Emirates,Poland,2,5
2006,12,10,Friendly,United Arab Emirates,United Arab Emirates,Slovakia,1,2
2006,12,24,KGC-37,Thailand,Singapore,Kazakhstan,0,0
2006,12,26,KGC-37,Thailand,Vietnam,Kazakhstan,2,1
2006,12,28,KGC-37,Thailand,Thailand,Kazakhstan,2,2
2007,1,14,Friendly,United States,Panama,Armenia,1,1
2007,1,14,Friendly,Venezuela,Venezuela,Sweden,2,0
2007,1,18,Friendly,Ecuador,Ecuador,Sweden,2,1
2007,1,21,Friendly,Ecuador,Ecuador,Sweden,1,1
2007,2,3,Friendly,Spain,Poland,Estonia,4,0
2007,2,6,Friendly,England,Australia,Denmark,1,3
2007,2,6,CIT-11,Cyprus,Cyprus,Hungary,2,1
2007,2,6,CIT-11,Cyprus,Bulgaria,Latvia,2,0
2007,2,6,Friendly,France,Mali,Lithuania,3,1
2007,2,6,Friendly,England,Brazil,Portugal,0,2
2007,2,6,Friendly,England,Greece,South Korea,0,1
2007,2,6,Friendly,North. Ireland,North. Ireland,Wales,0,0
2007,2,7,Friendly,France,France,Argentina,0,1
2007,2,7,Friendly,Andorra,Andorra,Armenia,0,0
2007,2,7,Friendly,Malta,Malta,Austria,1,1
2007,2,7,Friendly,Uzbekistan,Uzbekistan,Azerbaijan,0,0
2007,2,7,Friendly,Iran,Iran,Belarus,2,2
2007,2,7,CIT-11,Cyprus,Cyprus,Bulgaria,0,3
2007,2,7,Friendly,Belgium,Belgium,Czech Republic,0,2
2007,2,7,Friendly,Slovenia,Slovenia,Estonia,1,0
2007,2,7,Friendly,Luxembourg,Luxembourg,Gambia,2,1
2007,2,7,QE-13,San Marino,San Marino,Ireland,1,2
2007,2,7,Friendly,China,China,Kazakhstan,2,1
2007,2,7,CIT-11,Cyprus,Hungary,Latvia,2,0
2007,2,7,Friendly,Albania,Albania,Macedonia,0,1
2007,2,7,Friendly,Romania,Romania,Moldova,2,0
2007,2,7,Friendly,Croatia,Croatia,Norway,2,1
2007,2,7,Friendly,Netherlands,Netherlands,Russia,4,1
2007,2,7,Friendly,Spain,Poland,Slovakia,2,2
2007,2,7,Friendly,England,England,Spain,0,1
2007,2,7,Friendly,Egypt,Egypt,Sweden,2,0
2007,2,7,Friendly,Germany,Germany,Switzerland,3,1
2007,2,7,Friendly,Georgia,Georgia,Turkey,1,0
2007,2,7,Friendly,Israel,Israel,Ukraine,1,1
2007,3,7,ATV-1,Kazakhstan,Uzbekistan,Azerbaijan,0,1
2007,3,7,ATV-1,Kazakhstan,Kazakhstan,Kyrgyzstan,2,0
2007,3,9,ATV-1,Kazakhstan,Azerbaijan,Kazakhstan,0,1
2007,3,11,ATV-1,Kazakhstan,Kyrgyzstan,Azerbaijan,0,1
2007,3,11,ATV-1,Kazakhstan,Kazakhstan,Uzbekistan,1,1
2007,3,22,Friendly,United States,Jamaica,Switzerland,0,2
2007,3,24,QE-13,Poland,Poland,Azerbaijan,5,0
2007,3,24,QE-13,Luxembourg,Luxembourg,Belarus,1,2
2007,3,24,QE-13,Portugal,Portugal,Belgium,4,0
2007,3,24,QE-13,Norway,Norway,Bosnia & Herzegovina,1,2
2007,3,24,QE-13,Spain,Spain,Denmark,2,1
2007,3,24,QE-13,Israel,Israel,England,0,0
2007,3,24,QE-13,Lithuania,Lithuania,France,0,1
2007,3,24,QE-13,Scotland,Scotland,Georgia,2,1
2007,3,24,QE-13,Czech Republic,Czech Republic,Germany,1,2
2007,3,24,Friendly,Austria,Austria,Ghana,1,1
2007,3,24,Friendly,Montenegro,Montenegro,Hungary,2,1
2007,3,24,QE-13,Croatia,Croatia,Macedonia,2,1
2007,3,24,QE-13,Moldova,Moldova,Malta,1,1
2007,3,24,QE-13,Liechtenstein,Liechtenstein,North. Ireland,1,4
2007,3,24,QE-13,Netherlands,Netherlands,Romania,0,0
2007,3,24,QE-13,Estonia,Estonia,Russia,0,2
2007,3,24,QE-13,Kazakhstan,Kazakhstan,Serbia,2,1
2007,3,24,QE-13,Cyprus,Cyprus,Slovakia,1,3
2007,3,24,QE-13,Albania,Albania,Slovenia,0,0
2007,3,24,QE-13,Greece,Greece,Turkey,1,4
2007,3,24,QE-13,Faroe Islands,Faroe Islands,Ukraine,0,2
2007,3,24,QE-13,Ireland,Ireland,Wales,1,0
2007,3,25,Friendly,United States,Colombia,Switzerland,3,1
2007,3,28,QE-13,Bulgaria,Bulgaria,Albania,0,0
2007,3,28,QE-13,Poland,Poland,Armenia,1,0
2007,3,28,Friendly,France,France,Austria,1,0
2007,3,28,QE-13,Czech Republic,Czech Republic,Cyprus,1,0
2007,3,28,Friendly,Germany,Germany,Denmark,0,1
2007,3,28,QE-13,Spain,Andorra,England,0,3
2007,3,28,QE-13,Israel,Israel,Estonia,4,0
2007,3,28,QE-13,Georgia,Georgia,Faroe Islands,3,1
2007,3,28,QE-13,Azerbaijan,Azerbaijan,Finland,1,0
2007,3,28,QE-13,Malta,Malta,Greece,0,1
2007,3,28,QE-13,Spain,Spain,Iceland,1,0
2007,3,28,QE-13,Liechtenstein,Liechtenstein,Latvia,1,0
2007,3,28,QE-13,Ukraine,Ukraine,Lithuania,1,0
2007,3,28,QE-13,Romania,Romania,Luxembourg,3,0
2007,3,28,QE-13,Hungary,Hungary,Moldova,2,0
2007,3,28,QE-13,Slovenia,Slovenia,Netherlands,0,1
2007,3,28,QE-13,Germany,Turkey,Norway,2,2
2007,3,28,QE-13,Serbia,Serbia,Portugal,1,1
2007,3,28,QE-13,Wales,Wales,San Marino,3,0
2007,3,28,QE-13,Italy,Italy,Scotland,2,0
2007,3,28,QE-13,Ireland,Ireland,Slovakia,1,0
2007,3,28,QE-13,North. Ireland,North. Ireland,Sweden,2,1
2007,5,23,Friendly,United States,Ecuador,Ireland,1,1
2007,5,26,Friendly,United States,Bolivia,Ireland,1,1
2007,5,26,Friendly,Wales,Wales,New Zealand,2,2
2007,5,30,Friendly,Austria,Austria,Scotland,0,1
2007,6,1,Friendly,England,England,Brazil,1,1
2007,6,1,KC-28,Japan,Japan,Montenegro,2,0
2007,6,2,QE-13,Russia,Russia,Andorra,4,0
2007,6,2,Friendly,Switzerland,Switzerland,Argentina,1,1
2007,6,2,QE-13,Kazakhstan,Kazakhstan,Armenia,1,2
2007,6,2,QE-13,Belarus,Belarus,Bulgaria,0,2
2007,6,2,QE-13,Estonia,Estonia,Croatia,0,1
2007,6,2,QE-13,Wales,Wales,Czech Republic,0,0
2007,6,2,QE-13,Lithuania,Lithuania,Georgia,1,0
2007,6,2,QE-13,Greece,Greece,Hungary,2,0
2007,6,2,QE-13,Macedonia,Macedonia,Israel,1,2
2007,6,2,QE-13,Faroe Islands,Faroe Islands,Italy,1,2
2007,6,2,QE-13,Iceland,Iceland,Liechtenstein,1,1
2007,6,2,QE-13,Albania,Albania,Luxembourg,2,0
2007,6,2,QE-13,Norway,Norway,Malta,4,0
2007,6,2,Friendly,South Korea,South Korea,Netherlands,0,2
2007,6,2,Friendly,Austria,Austria,Paraguay,0,0
2007,6,2,QE-13,Azerbaijan,Azerbaijan,Poland,1,3
2007,6,2,QE-13,Belgium,Belgium,Portugal,1,2
2007,6,2,QE-13,Slovenia,Slovenia,Romania,1,2
2007,6,2,QE-13,Germany,Germany,San Marino,6,0
2007,6,2,QE-13,Finland,Finland,Serbia,0,2
2007,6,2,QE-13,Latvia,Latvia,Spain,0,2
2007,6,2,QE-13,Denmark,Denmark,Sweden,3,3
2007,6,2,QE-13,Bosnia & Herzegovina,Bosnia & Herzegovina,Turkey,3,2
2007,6,2,QE-13,France,France,Ukraine,2,0
2007,6,3,KC-28,Japan,Colombia,Montenegro,1,0
2007,6,5,Friendly,Kuwait,Kuwait,Portugal,1,1
2007,6,5,Friendly,Germany,Brazil,Turkey,0,0
2007,6,6,QE-13,Luxembourg,Luxembourg,Albania,0,3
2007,6,6,QE-13,Kazakhstan,Kazakhstan,Azerbaijan,1,1
2007,6,6,QE-13,Bulgaria,Bulgaria,Belarus,2,1
2007,6,6,QE-13,Finland,Finland,Belgium,2,0
2007,6,6,QE-13,Latvia,Latvia,Denmark,0,2
2007,6,6,QE-13,Estonia,Estonia,England,0,3
2007,6,6,QE-13,France,France,Georgia,1,0
2007,6,6,QE-13,Norway,Norway,Hungary,4,0
2007,6,6,QE-13,Sweden,Sweden,Iceland,5,0
2007,6,6,QE-13,Andorra,Andorra,Israel,0,2
2007,6,6,QE-13,Lithuania,Lithuania,Italy,0,2
2007,6,6,QE-13,Bosnia & Herzegovina,Bosnia & Herzegovina,Malta,1,0
2007,6,6,QE-13,Greece,Greece,Moldova,2,1
2007,6,6,Friendly,Thailand,Thailand,Netherlands,1,3
2007,6,6,QE-13,Armenia,Armenia,Poland,1,0
2007,6,6,QE-13,Croatia,Croatia,Russia,0,0
2007,6,6,QE-13,Faroe Islands,Faroe Islands,Scotland,0,2
2007,6,6,QE-13,Germany,Germany,Slovakia,2,1
2007,6,6,QE-13,Romania,Romania,Slovenia,2,0
2007,6,6,QE-13,Liechtenstein,Liechtenstein,Spain,0,2
2007,8,22,QE-13,Estonia,Estonia,Andorra,2,1
2007,8,22,Friendly,Norway,Norway,Argentina,2,1
2007,8,22,Friendly,Tajikistan,Tajikistan,Azerbaijan,2,3
2007,8,22,Friendly,Iceland,Iceland,Canada,1,1
2007,8,22,Friendly,Bosnia & Herzegovina,Bosnia & Herzegovina,Croatia,3,5
2007,8,22,QE-13,San Marino,San Marino,Cyprus,0,1
2007,8,22,Friendly,Austria,Austria,Czech Republic,1,1
2007,8,22,Friendly,Slovakia,Slovakia,France,0,1
2007,8,22,Friendly,Luxembourg,Luxembourg,Georgia,0,0
2007,8,22,Friendly,England,England,Germany,1,2
2007,8,22,Friendly,Denmark,Denmark,Ireland,0,4
2007,8,22,Friendly,Belarus,Belarus,Israel,2,1
2007,8,22,Friendly,Hungary,Hungary,Italy,3,1
2007,8,22,QE-13,Finland,Finland,Kazakhstan,2,1
2007,8,22,QE-13,North. Ireland,North. Ireland,Liechtenstein,3,1
2007,8,22,Friendly,Albania,Albania,Malta,3,0
2007,8,22,Friendly,Latvia,Latvia,Moldova,1,2
2007,8,22,Friendly,Switzerland,Switzerland,Netherlands,2,1
2007,8,22,Friendly,Macedonia,Macedonia,Nigeria,0,0
2007,8,22,Friendly,Russia,Russia,Poland,2,2
2007,8,22,QE-13,Armenia,Armenia,Portugal,1,1
2007,8,22,QE-13,Belgium,Belgium,Serbia,3,2
2007,8,22,Friendly,Montenegro,Montenegro,Slovenia,1,1
2007,8,22,Friendly,Scotland,Scotland,South Africa,1,0
2007,8,22,Friendly,Greece,Greece,Spain,2,3
2007,8,22,Friendly,Romania,Romania,Turkey,2,0
2007,8,22,Friendly,Lithuania,Lithuania,Turkmenistan,2,1
2007,8,22,Friendly,Sweden,Sweden,United States,1,0
2007,8,22,Friendly,Ukraine,Ukraine,Uzbekistan,2,1
2007,8,22,Friendly,Bulgaria,Bulgaria,Wales,0,1
2007,9,7,TDK-2,Austria,Switzerland,Chile,2,1
2007,9,7,TDK-2,Austria,Austria,Japan,0,0
2007,9,8,Friendly,Cyprus,Cyprus,Armenia,3,1
2007,9,8,QE-13,Hungary,Hungary,Bosnia & Herzegovina,1,0
2007,9,8,QE-13,Netherlands,Netherlands,Bulgaria,2,0
2007,9,8,QE-13,San Marino,San Marino,Czech Republic,0,3
2007,9,8,QE-13,Sweden,Sweden,Denmark,0,0
2007,9,8,QE-13,Croatia,Croatia,Estonia,2,0
2007,9,8,QE-13,Serbia,Serbia,Finland,0,0
2007,9,8,QE-13,Italy,Italy,France,0,0
2007,9,8,QE-13,Wales,Wales,Germany,0,2
2007,9,8,QE-13,Slovakia,Slovakia,Ireland,2,2
2007,9,8,QE-13,England,England,Israel,3,0
2007,9,8,QE-13,Scotland,Scotland,Lithuania,3,1
2007,9,8,QE-13,Russia,Russia,Macedonia,3,0
2007,9,8,QE-13,Latvia,Latvia,North. Ireland,1,0
2007,9,8,QE-13,Moldova,Moldova,Norway,0,1
2007,9,8,QE-13,Portugal,Portugal,Poland,2,2
2007,9,8,QE-13,Belarus,Belarus,Romania,1,3
2007,9,8,QE-13,Luxembourg,Luxembourg,Slovenia,0,3
2007,9,8,QE-13,Iceland,Iceland,Spain,1,1
2007,9,8,Friendly,Kazakhstan,Kazakhstan,Tajikistan,1,1
2007,9,8,QE-13,Malta,Malta,Turkey,2,2
2007,9,8,QE-13,Georgia,Georgia,Ukraine,1,1
2007,9,11,TDK-2,Austria,Austria,Chile,0,2
2007,9,11,TDK-2,Austria,Switzerland,Japan,3,4
2007,9,12,Friendly,Malta,Malta,Armenia,0,1
2007,9,12,QE-13,Slovenia,Slovenia,Belarus,1,0
2007,9,12,QE-13,Kazakhstan,Kazakhstan,Belgium,2,2
2007,9,12,QE-13,Andorra,Andorra,Croatia,0,6
2007,9,12,QE-13,Macedonia,Macedonia,Estonia,1,1
2007,9,12,QE-13,Lithuania,Lithuania,Faroe Islands,2,1
2007,9,12,Friendly,Azerbaijan,Azerbaijan,Georgia,1,1
2007,9,12,QE-13,Norway,Norway,Greece,2,2
2007,9,12,QE-13,Turkey,Turkey,Hungary,3,0
2007,9,12,QE-13,Czech Republic,Czech Republic,Ireland,1,0
2007,9,12,QE-13,Ukraine,Ukraine,Italy,1,2
2007,9,12,QE-13,Spain,Spain,Latvia,2,0
2007,9,12,QE-13,Denmark,Denmark,Liechtenstein,4,0
2007,9,12,QE-13,Bulgaria,Bulgaria,Luxembourg,3,0
2007,9,12,QE-13,Bosnia & Herzegovina,Bosnia & Herzegovina,Moldova,0,1
2007,9,12,QE-13,Albania,Albania,Netherlands,0,1
2007,9,12,QE-13,Iceland,Iceland,North. Ireland,2,1
2007,9,12,QE-13,Finland,Finland,Poland,0,0
2007,9,12,Friendly,Germany,Germany,Romania,3,1
2007,9,12,QE-13,England,England,Russia,3,0
2007,9,12,QE-13,Cyprus,Cyprus,San Marino,3,0
2007,9,12,QE-13,France,France,Scotland,0,1
2007,9,12,QE-13,Portugal,Portugal,Serbia,1,1
2007,9,12,Friendly,Montenegro,Montenegro,Sweden,1,2
2007,9,12,QE-13,Slovakia,Slovakia,Wales,2,5
2007,10,13,QE-13,Slovenia,Slovenia,Albania,0,0
2007,10,13,Friendly,Switzerland,Switzerland,Austria,3,1
2007,10,13,QE-13,Greece,Greece,Bosnia & Herzegovina,3,2
2007,10,13,QE-13,England,England,Estonia,3,0
2007,10,13,QE-13,Belgium,Belgium,Finland,0,0
2007,10,13,QE-13,Faroe Islands,Faroe Islands,France,0,6
2007,10,13,QE-13,Italy,Italy,Georgia,2,0
2007,10,13,QE-13,Ireland,Ireland,Germany,0,0
2007,10,13,QE-13,Croatia,Croatia,Israel,1,0
2007,10,13,QE-13,Poland,Poland,Kazakhstan,3,1
2007,10,13,QE-13,Iceland,Iceland,Latvia,2,4
2007,10,13,QE-13,Belarus,Belarus,Luxembourg,0,1
2007,10,13,QE-13,Hungary,Hungary,Malta,2,0
2007,10,13,QE-13,Romania,Romania,Netherlands,1,0
2007,10,13,QE-13,Azerbaijan,Azerbaijan,Portugal,0,2
2007,10,13,QE-13,Slovakia,Slovakia,San Marino,7,0
2007,10,13,QE-13,Armenia,Armenia,Serbia,0,0
2007,10,13,QE-13,Denmark,Denmark,Spain,1,3
2007,10,13,QE-13,Liechtenstein,Liechtenstein,Sweden,0,3
2007,10,13,QE-13,Moldova,Moldova,Turkey,1,1
2007,10,13,QE-13,Scotland,Scotland,Ukraine,3,1
2007,10,13,QE-13,Cyprus,Cyprus,Wales,3,1
2007,10,16,Friendly,Croatia,Croatia,Slovakia,3,0
2007,10,17,QE-13,Macedonia,Macedonia,Andorra,3,0
2007,10,17,QE-13,Belgium,Belgium,Armenia,3,0
2007,10,17,Friendly,Israel,Israel,Belarus,2,1
2007,10,17,QE-13,Albania,Albania,Bulgaria,1,1
2007,10,17,QE-13,Ireland,Ireland,Cyprus,1,1
2007,10,17,QE-13,Germany,Germany,Czech Republic,0,3
2007,10,17,QE-13,Russia,Russia,England,2,1
2007,10,17,QE-13,Ukraine,Ukraine,Faroe Islands,5,0
2007,10,17,QE-13,Turkey,Turkey,Greece,0,1
2007,10,17,Friendly,Poland,Poland,Hungary,0,1
2007,10,17,QE-13,Liechtenstein,Liechtenstein,Iceland,3,0
2007,10,17,Friendly,Austria,Austria,Ivory Coast,3,2
2007,10,17,QE-13,Denmark,Denmark,Latvia,3,1
2007,10,17,QE-13,France,France,Lithuania,2,0
2007,10,17,QE-13,Malta,Malta,Moldova,2,3
2007,10,17,Friendly,Estonia,Estonia,Montenegro,0,1
2007,10,17,QE-13,Sweden,Sweden,North. Ireland,1,1
2007,10,17,QE-13,Bosnia & Herzegovina,Bosnia & Herzegovina,Norway,0,2
2007,10,17,QE-13,Kazakhstan,Kazakhstan,Portugal,1,2
2007,10,17,QE-13,Luxembourg,Luxembourg,Romania,0,2
2007,10,17,QE-13,Georgia,Georgia,Scotland,2,0
2007,10,17,QE-13,Azerbaijan,Azerbaijan,Serbia,1,6
2007,10,17,QE-13,Netherlands,Netherlands,Slovenia,2,0
2007,10,17,Friendly,Italy,Italy,South Africa,2,0
2007,10,17,Friendly,Finland,Finland,Spain,0,0
2007,10,17,Friendly,Switzerland,Switzerland,United States,0,1
2007,10,17,QE-13,San Marino,San Marino,Wales,1,2
2007,11,9,Friendly,Saudi Arabia,Saudi Arabia,Estonia,2,0
2007,11,16,Friendly,Austria,Austria,England,0,1
2007,11,16,Friendly,Qatar,Qatar,Georgia,1,2
2007,11,16,Friendly,France,France,Morocco,2,2
2007,11,17,QE-13,Portugal,Portugal,Armenia,1,0
2007,11,17,QE-13,Finland,Finland,Azerbaijan,2,1
2007,11,17,QE-13,Albania,Albania,Belarus,2,4
2007,11,17,QE-13,Poland,Poland,Belgium,2,0
2007,11,17,QE-13,Macedonia,Macedonia,Croatia,2,0
2007,11,17,QE-13,Germany,Germany,Cyprus,4,0
2007,11,17,QE-13,North. Ireland,North. Ireland,Denmark,2,1
2007,11,17,QE-13,Andorra,Andorra,Estonia,0,2
2007,11,17,QE-13,Moldova,Moldova,Hungary,3,0
2007,11,17,QE-13,Wales,Wales,Ireland,2,2
2007,11,17,QE-13,Scotland,Scotland,Italy,1,2
2007,11,17,QE-13,Latvia,Latvia,Liechtenstein,4,1
2007,11,17,QE-13,Netherlands,Netherlands,Luxembourg,1,0
2007,11,17,QE-13,Greece,Greece,Malta,5,0
2007,11,17,QE-13,Bulgaria,Bulgaria,Romania,1,0
2007,11,17,QE-13,Israel,Israel,Russia,2,1
2007,11,17,QE-13,Czech Republic,Czech Republic,Slovakia,3,1
2007,11,17,QE-13,Spain,Spain,Sweden,3,0
2007,11,17,QE-13,Norway,Norway,Turkey,1,2
2007,11,17,QE-13,Lithuania,Lithuania,Ukraine,2,0
2007,11,20,Friendly,Switzerland,Switzerland,Nigeria,0,1
2007,11,21,QE-13,Romania,Romania,Albania,6,1
2007,11,21,QE-13,Azerbaijan,Azerbaijan,Belgium,0,1
2007,11,21,QE-13,Turkey,Turkey,Bosnia & Herzegovina,1,0
2007,11,21,QE-13,Slovenia,Slovenia,Bulgaria,0,2
2007,11,21,QE-13,England,England,Croatia,2,3
2007,11,21,QE-13,Cyprus,Cyprus,Czech Republic,0,2
2007,11,21,Friendly,Uzbekistan,Uzbekistan,Estonia,0,0
2007,11,21,QE-13,Italy,Italy,Faroe Islands,3,1
2007,11,21,QE-13,Portugal,Portugal,Finland,0,0
2007,11,21,QE-13,Ukraine,Ukraine,France,2,2
2007,11,21,QE-13,Hungary,Hungary,Greece,1,2
2007,11,21,QE-13,Denmark,Denmark,Iceland,3,0
2007,11,21,QE-13,Armenia,Armenia,Kazakhstan,0,1
2007,11,21,QE-13,Sweden,Sweden,Latvia,2,1
2007,11,21,QE-13,Georgia,Georgia,Lithuania,0,2
2007,11,21,QE-13,Israel,Israel,Macedonia,1,0
2007,11,21,QE-13,Belarus,Belarus,Netherlands,2,1
2007,11,21,QE-13,Spain,Spain,North. Ireland,1,0
2007,11,21,QE-13,Malta,Malta,Norway,1,4
2007,11,21,QE-13,Serbia,Serbia,Poland,2,2
2007,11,21,QE-13,Andorra,Andorra,Russia,0,1
2007,11,21,QE-13,San Marino,San Marino,Slovakia,0,5
2007,11,21,Friendly,Austria,Austria,Tunisia,0,0
2007,11,21,QE-13,Germany,Germany,Wales,0,0
2007,11,24,QE-13,Serbia,Serbia,Kazakhstan,1,0
2007,12,15,Friendly,Turkey,Bosnia & Herzegovina,Poland,0,1
2008,1,13,Friendly,Costa Rica,Costa Rica,Sweden,0,1
2008,1,19,Friendly,United States,United States,Sweden,2,0
2008,1,30,Friendly,Japan,Japan,Bosnia & Herzegovina,3,0
2008,1,30,Friendly,Saudi Arabia,Saudi Arabia,Luxembourg,2,1
2008,2,2,MIT-12,Malta,Malta,Armenia,0,1
2008,2,2,MIT-12,Malta,Belarus,Iceland,2,0
2008,2,2,CIT-12,Cyprus,Finland,Poland,0,1
2008,2,3,Friendly,Turkey,Azerbaijan,Kazakhstan,0,0
2008,2,4,MIT-12,Malta,Armenia,Belarus,2,1
2008,2,4,MIT-12,Malta,Malta,Iceland,1,0
2008,2,5,CIT-12,Cyprus,Greece,Czech Republic,1,0
2008,2,6,MIT-12,Malta,Iceland,Armenia,2,0
2008,2,6,MIT-12,Malta,Malta,Belarus,0,1
2008,2,6,Friendly,Ireland,Ireland,Brazil,0,1
2008,2,6,Friendly,North. Ireland,North. Ireland,Bulgaria,0,1
2008,2,6,Friendly,Slovenia,Slovenia,Denmark,1,2
2008,2,6,Friendly,Spain,Spain,France,1,0
2008,2,6,Friendly,Austria,Austria,Germany,0,3
2008,2,6,CIT-12,Cyprus,Finland,Greece,1,2
2008,2,6,Friendly,Georgia,Georgia,Latvia,1,3
2008,2,6,Friendly,Turkey,Kazakhstan,Moldova,0,1
2008,2,6,Friendly,Croatia,Croatia,Netherlands,0,3
2008,2,6,Friendly,Wales,Wales,Norway,3,0
2008,2,6,CIT-12,Cyprus,Czech Republic,Poland,0,2
2008,2,6,Friendly,Switzerland,Italy,Portugal,3,1
2008,2,6,Friendly,Israel,Israel,Romania,1,0
2008,2,6,Friendly,Macedonia,Macedonia,Serbia,1,1
2008,2,6,Friendly,Cyprus,Hungary,Slovakia,1,1
2008,2,6,Friendly,Turkey,Turkey,Sweden,0,0
2008,2,6,Friendly,England,England,Switzerland,2,1
2008,2,6,Friendly,Cyprus,Cyprus,Ukraine,1,1
2008,2,27,Friendly,Poland,Poland,Estonia,2,0
2008,3,16,Friendly,Iceland,Iceland,Faroe Islands,3,0
2008,3,26,Friendly,Lithuania,Lithuania,Azerbaijan,1,0
2008,3,26,Friendly,Estonia,Estonia,Canada,2,0
2008,3,26,Friendly,Israel,Israel,Chile,1,0
2008,3,26,Friendly,Scotland,Scotland,Croatia,1,1
2008,3,26,Friendly,Denmark,Denmark,Czech Republic,1,1
2008,3,26,Friendly,France,France,England,1,0
2008,3,26,Friendly,Bulgaria,Bulgaria,Finland,2,1
2008,3,26,Friendly,North. Ireland,North. Ireland,Georgia,4,1
2008,3,26,Friendly,Switzerland,Switzerland,Germany,0,4
2008,3,26,Friendly,Slovakia,Slovakia,Iceland,1,2
2008,3,26,Friendly,Spain,Spain,Italy,1,0
2008,3,26,Friendly,Netherlands,Armenia,Kazakhstan,1,0
2008,3,26,Friendly,Andorra,Andorra,Latvia,0,3
2008,3,26,Friendly,Malta,Malta,Liechtenstein,7,1
2008,3,26,Friendly,Bosnia & Herzegovina,Bosnia & Herzegovina,Macedonia,2,2
2008,3,26,Friendly,Belgium,Belgium,Morocco,1,4
2008,3,26,Friendly,Austria,Austria,Netherlands,3,4
2008,3,26,Friendly,Montenegro,Montenegro,Norway,3,1
2008,3,26,Friendly,Germany,Greece,Portugal,2,1
2008,3,26,Friendly,Romania,Romania,Russia,3,0
2008,3,26,Friendly,Ukraine,Ukraine,Serbia,2,0
2008,3,26,Friendly,Hungary,Hungary,Slovenia,0,1
2008,3,26,Friendly,England,Brazil,Sweden,1,0
2008,3,26,Friendly,Belarus,Belarus,Turkey,2,2
2008,3,26,Friendly,Poland,Poland,United States,0,3
2008,3,26,Friendly,Luxembourg,Luxembourg,Wales,0,2
